Kami (Tanzania)	kcu	kami1256
Kamo	kcq	kamo1254
Kamoro	kgq	kamo1255
Kamu	xmu	kamu1258
Kamula	xla	kamu1260
Kamwe	hig	kamw1239
Kanakanavu	xnb	kana1286
Kanashi	xns	kana1283
Kanasi	soq	kana1288
Kanauji	bjj	kana1281
Kánchá	pep	kunj1246
Kandas	kqw	kand1301
Kandawo	gam	kand1303
Kande	kbs	kand1300
Kanembu	kbl	kane1243
Kang	kyp	kang1282
Kanga	kcp	kang1288
Kangean	kkv	kang1289
Kanggape	igm	kang1291
Kangjia	kxs	kang1281
Kango (Bas-Uélé District)	kty	kang1286
Kango (Tshopo District)	kzy	kang1285
Kangri	xnr	kang1280
Kaniet	ktk	kani1282
Kanikkaran	kev	kani1275
Kaningdon-Nindem	kdp	kani1277
Kaningi	kzo	kani1279
Kaningra	knr	kani1285
Kaninuwa	wat	kani1281
Kanite	kmu	kani1286
Kanjari	kft	kanj1259
Kanju	kbe	kanj1260
Kankanaey	kne	kank1243
Kannada	kan	nucl1305
Kanoê	kxo	kano1245
Kanowit-Tanjong Melanau	kxn	kano1244
Kansa	ksk	kans1243
Kantosi	xkt	kant1249
Kanu	khx	kanu1278
Kanufi	kni	kanu1277
Kanyaki-Kagbaaga-Kajoko Bidyogo	bjg	bidy1244
Kanyok	kny	kany1247
Kao	kax	kaoo1238
Kaonde	kqn	kaon1241
Kap	ykm	kapp1237
Kapin	tbx	kapi1250
Kapinawá	xpn	kapi1248
Kapingamarangi	kpg	kapi1249
Kapori	khp	kapo1250
Kapriman	dju	kapr1245
Kaptiau	kbi	kapt1235
Kapya	klo	kapy1238
Kaqchikel	cak	kaqc1270
Kaqchikel, Akatenango Southwestern	ckk	kaqc1277
Kaqchikel, Eastern	cke	kaqc1273
Kaqchikel, Northern	ckc	kaqc1275
Kaqchikel, Santa María de Jesús	cki	kaqc1276
Kaqchikel, Santo Domingo Xenacoj	ckj	kaqc1278
Kaqchikel, South Central	ckd	kaqc1272
Kaqchikel, Southern	ckf	kaqc1274
Kaqchikel, Western	ckw	kaqc1279
Kaqchikel, Yepocapa Southwestern	cbm	kaqc1271
Kara (Central African Republic)	kah	kara1482
Karachay-Balkar	krc	kara1465
Karadjeri	gbd	kara1476
Karahawyana	xkh	kara1475
Karaim	kdr	kara1464
Karajá	kpj	kara1500
Kara-Kalpak	kaa	kara1467
Karami	xar	kara1497
Karamojong	kdj	kara1483
Karang	kzr	kara1478
Karanga	kth	kara1484
Karanic	okh	kore1279
Karankawa	zkk	kara1289
Karao	kyj	kara1487
Kara (Papua New Guinea)	leu	kara1486
Karata	kpt	kara1474
Kara (Tanzania)	reg	kara1481
Karawa	xrw	kara1495
Kare (Central African Republic)	kbn	kare1338
Karekare	kai	kare1348
Karelian	krl	kare1335
Kare (Papua New Guinea)	kmf	kare1341
Karey	kyd	kare1339
Kari	kbj	kari1306
Karingani-Kalasuri-Khoynarudi	kgn	kari1303
Karipúna	kuq	kari1317
Karipuna do Amapa	kgm	kari1309
Karirí-Xocó	kzw	kari1255
Karitiâna	ktn	kari1311
Kariya	kil	kari1316
Kariyarra	vka	kari1304
Karkar-Yuri	yuj	kark1258
Karkin	krb	kark1259
Karko	kko	kark1256
Karnai	bbv	karn1252
Karo (Brazil)	arr	karo1305
Karo (Ethiopia)	kxh	karo1297
Karok	kyh	karo1304
Karon	krx	karo1294
Karore	xkx	karo1298
Karruwali	rxw	karr1236
Kasanga	ccj	kasa1248
Kasem	xsm	kase1253
Kashaya	kju	kash1280
Kashmiri	kas	kash1277
Kashubian	csb	kash1274
Kasiguranin	ksn	kasi1256
Kaska	kkz	kask1239
Kasua	khs	kasu1251
Katabaga	ktq	kata1268
Kata Kolok	bqy	beng1239
Katawixi	xat	kata1270
Katcha-Kadugli-Miri	xtc	katc1249
Kâte	kmg	kate1253
Kathmandu Valley Newari	new	newa1246
Kathoriya Tharu	tkt	kath1250
Kati	bsh	kati1270
Katingan	kxg	kati1278
Katkari	kfu	katk1238
Katla	kcr	katl1237
Kato	ktw	kato1244
Katso	kaf	kats1235
Katua	kta	katu1273
Katukína	kav	nucl1668
Katukína-Kanamarí	knm	kana1291
Kaulong	pss	kaul1240
Kaur	vkk	kaur1269
Kaure-Narau	bpp	kaur1271
Kaurna	zku	kaur1267
Kauwera	xau	kauw1242
Kavalan	ckv	kava1241
Kawacha	kcb	kawa1276
Kawaiisu	xaw	kawa1283
Kawe	kgb	kawe1240
Kawi	kaw	kawi1241
Kaxararí	ktx	kaxa1239
Kaxuiâna	kbb	kaxu1237
Kayabí	kyz	kaya1329
Kayagar	kyt	kaya1328
Kayan Lahwi	pdu	kaya1315
Kayan Mahakam	xay	kaya1324
Kayan River Kayan	xkn	kaya1325
Kayan River Kenyah	knh	kaya1334
Kayapó	txu	kaya1330
Kayardild	gyd	kaya1319
Kayeli	kzl	kaye1241
Kayong	kxy	kayo1245
Kayort	kyv	kayo1247
Kaytetye	gbb	kayt1238
Kayu Agung	vky	kayu1244
Kayupulau	kzu	kayu1243
Kazakh	kaz	kaza1248
Kazukuru	kzk	kazu1245
Kazym-Berezover-Suryskarer Khanty	kca	khan1273
Keak	keh	keak1239
Keapara	khz	keap1239
Kedah Malay	meo	keda1251
Kedang	ksx	keda1252
Keder	kdy	kede1239
Keerak	hhr	kera1248
Kehu	khh	kehu1238
Kei	kei	keii1239
Keiga	kec	keig1242
Kein	bmh	kein1239
Keiyo	eyo	keiy1238
Kekchí	kek	kekc1242
Kelabit	kzi	kela1258
Kelantan-Pattani Malay	mfa	patt1249
Kela (Papua New Guinea)	kcl	kela1255
Kélé	keb	kele1257
Kele-Foma	khy	kele1255
Kele (Papua New Guinea)	sbc	kele1258
Keley-i Kallahan	ify	kele1259
Keliko	kbo	keli1248
Kelo	xel	kelo1246
Kemak	kem	kema1243
Kemberano	bzp	kemb1235
Kembra	xkw	kemb1250
Kemezung	dmo	keme1240
Kemiehua	kfj	kemi1240
Kemi Saami	sjk	kemi1239
Kemtuik	kmt	kemt1242
Kenaboi	xbn	kena1236
Kenati	gat	kena1250
Kendayan	knx	kend1254
Kendeje	klf	kend1253
Kendem	kvm	kend1252
Kenga	kyq	keng1240
Keningau Murut	kxi	keni1249
Keninjal	knl	keni1248
Kensiu	kns	kens1248
Kenswei Nsei	ndb	kens1251
Kenuzi-Dongola	kzh	kenu1236
Kenyang	ken	keny1279
Kenya-Somali Sign Language	xki	keny1241
Kenyi	lke	keny1278
Kéo	xxk	keoo1238
Keoru-Ahia	xeu	keor1235
Kepkiriwát	kpn	kepk1241
Kepo'	kuk	kepo1237
Kera	ker	kera1255
Kereho	xke	kere1285
Kerek	krk	kere1280
Kerewe	ked	kere1283
Kerewo	kxz	kere1286
Kerinci	kvr	keri1250
Kesawai	xes	kesa1244
Ket	ket	kett1243
Ketangalan	kae	keta1243
Kete	kcv	kete1252
Ketengban	xte	kete1254
Ketum	ktt	ketu1238
Keyagana	kyg	keya1238
Kgalagadi	xkv	kgal1244
Khakas	kjh	khak1248
Khalaj	kjf	khal1270
Khaling	klr	khal1275
Khamba	kbg	kham1283
Khams Tibetan	khg	kham1282
Khamti	kht	kham1290
Khamyang	ksu	kham1291
Khana	ogo	khan1278
Khandesi	khn	khan1272
Kháng	kjm	khan1274
Khao	xao	khao1244
Kharam Naga	kfw	khar1288
Kharia	khr	khar1287
Kharia Thar	ksy	khar1283
Khasi	kha	khas1269
Khayo	lko	khay1238
Khe	kqg	khee1238
Khehek	tlx	kheh1237
Khengkha	xkf	khen1241
Khetrani	xhe	khet1238
Khezha Naga	nkh	khez1235
Khiamniungan Naga	kix	khia1236
Khiamniungan Naga (Retired)	nky	khia1237
Khinalug	kjj	khin1240
Khirwar	kwx	khir1237
Khisa	kqm	khis1238
Khispi	lsh	lish1235
Khlor	llo	khlo1239
Khlula	ykl	khlu1236
Khmu	kjg	khmu1256
Khoibu	nkb	khoi1251
Kho'ini	xkc	khoi1250
Kholok	ktc	khol1240
Khorasan Turkic	kmz	khor1269
Khotanese	kho	khot1251
Khowar	khw	khow1242
Khroskyabs	jiq	guan1266
Khua	xhv	khua1243
Khuen	khf	khue1238
Khumi Awa Chin	cka	khum1250
Khumi Chin	cnk	khum1248
Khün	kkh	khun1259
Khunsaric	kfm	khun1255
Khwarezmian	xco	khwa1238
Khwarshi-Inkhoqwari	khv	khva1239
Kiai	frt	fort1240
Kia River Awyu	awv	jair1235
Kibala	blv	bolo1261
Kibet	kie	kibe1241
Kibiri	prm	kibi1239
Kibosy Kiantalaotsy-Majunga	buc	bush1250
K'iche'	quc	kich1262
K'iche', Cunén	cun	kich1264
K'iche', Eastern	quu	kich1265
K'iche', Joyabaj	quj	kich1267
K'iche', San Andrés	qxi	kich1263
K'iche', West Central	qut	kich1266
Kickapoo	kic	kick1244
Kikai	kzg	kika1239
Kikuyu	kik	kiku1240
Kildin Saami	sjd	kild1236
Kilivila	kij	kili1267
Kiliwa	klb	kili1268
Kilmeri	kih	kilm1241
Kimaama	kig	kima1246
Kimaragang	kqr	kima1244
Kimbu	kiv	kimb1242
Kimbundu	kmb	kimb1241
Kimki	sbt	kimk1238
Kim Mun	mji	kimm1245
Kimre	kqp	kimr1241
Kinabalian	cbw	kina1252
Kinalakna	kco	kina1251
Kinaray-a	krj	kina1250
Kinga	zga	nucl1379
Kinnauri	kfk	kinn1249
Kinshasa Lingala	lin	ling1263
Kintaq	knq	kint1239
Kinuku	kkd	kinu1239
Kinyarwanda	kin	kiny1244
Kioko	ues	kiok1239
Kiong	kkm	kion1242
Kiorr	xko	kior1239
Kiowa	kio	kiow1266
Kiowa Apache	apk	kiow1264
Kipsigis	sgc	kips1239
Kiput	kyi	kipu1237
Kir-Balar	kkr	kirb1236
Kire	geb	kire1240
Kirghiz	kir	kirg1245
Kirike	okr	kiri1254
Kirikiri	kiy	kiri1256
Kirmanjki	kiu	kirm1248
Kirya-Konzel	fkk	kiry1234
Kis	kis	kiss1246
Kisa	lks	kisa1263
Kisankasa	kqh	kisa1264
Kisar	kje	kisa1266
KiSetla	sta	sett1235
Kisi	kiz	kisi1243
Kistane	gru	kist1241
Kita Maninkakan	mwk	kita1249
Kitan	zkt	kita1247
Kitja	gia	kitj1240
Kitsai	kii	kits1249
Kituba (Congo)	mkw	kitu1245
Kituba (Democratic Republic of Congo)	ktu	kitu1246
Klamath-Modoc	kla	klam1254
Klamu	nec	nede1245
Klao	klu	klao1243
Klias River Kadazan	kqt	klia1235
Klingon	tlh	klin1234
Klon	kyo	kelo1247
Kman	mxj	miju1243
Ko	fuj	kooo1244
Koalib-Rere	kib	koal1240
Koasati	cku	koas1236
Koba	kpd	koba1240
Kobiana	kcj	kobi1241
Kobol	kgu	kobo1248
Kobon	kpw	kobo1249
Koch	kdq	koch1250
Kochariya-East Danuwar	dhw	koch1253
Kochila Tharu	thq	koch1247
Koda	cdz	koda1236
Kodaku	ksz	koda1254
Kodava	kfa	koda1255
Kodeoha	vko	kode1237
Kodia	kwp	kodi1246
Kodi-Gaura	kod	kodi1247
Koenoem	kcs	koen1239
Kofa	kso	kofa1236
Kofei	kpi	kofe1239
Koguryo	zkg	kogu1234
Kohin	kkx	kohi1250
Kohistani Shina	plk	kohi1248
Koho	kpm	koho1244
Kohoroxitari	kob	koho1245
Kohumono	bcs	kohu1244
Koi	kkt	koii1238
Koireng	nkd	koir1240
Koitabu	kqi	koit1244
Koiwat	kxt	koiw1243
Kokata	ktd	koka1244
Kok Borok	trp	kokb1239
Koke	kou	koke1240
Kok-Nar	gko	kokn1236
Koko Babangk	okg	koko1273
Kokoda	xod	koko1265
Kokola	kzn	koko1267
Kokota	kkk	koko1269
Kola	kvv	kola1285
Kol (Bangladesh)	ekl	kolb1241
Kolbila	klc	kolb1240
Kol (Cameroon)	biw	kolc1235
Kolibugan Subanon	skn	koli1253
Kolom	klm	kolo1267
Kolor	wrx	waer1237
Kol (Papua New Guinea)	kol	kolp1236
Kölsch	ksh	kols1241
Kolum So Dogon	dkl	kolu1247
Koluwawa	klx	kolu1245
Koma Ndera	kmy	koma1266
Komba	kpf	komb1273
Kombai	tyn	komb1274
Kombio	xbi	komb1272
Kom (Cameroon)	bkm	komc1235
Komering	kge	kome1238
Kom (India)	kmm	komi1270
Kominimung	xoi	komi1271
Komi-Permyak	koi	komi1269
Komi-Zyrian	kpv	komi1268
Komo (Democratic Republic of Congo)	kmw	komo1260
Komodo	kvh	komo1261
Komo (Sudan-Ethiopia)	xom	komo1258
Kompane	kvp	komp1237
Komyandaret	kzv	komy1238
Konai	kxw	kona1242
Konda-Dora	kfc	kond1295
Koneraw	kdw	kone1241
Kon Keu	kkn	konk1268
Konkomba	xon	konk1269
Konni	kma	konn1242
Konobo-Eastern Krahn	kqo	east2414
Kono (Guinea)	knu	kono1267
Konomala	koa	kono1269
Konongo	kcz	kono1265
Kono (Nigeria)	klk	kono1264
Kono (Sierra Leone)	kno	kono1268
Konso	kxc	kons1243
Konyak Naga	nbe	kony1248
Konyanka Maninka	mku	kony1250
Konzo	koo	konz1239
Koonzime	ozm	koon1245
Koorete	kqy	koor1239
Kopar	xop	kopa1248
Kopkaka	opk	kopk1238
Korafe-Yegha	kpr	kora1294
Korak	koz	kora1296
Korana	kqz	kora1292
Korandje	kcy	kora1291
Korean	kor	kore1280
Korean Sign Language	kvk	kore1273
Koreguaje	coe	kore1283
Korku	kfq	kork1243
Korlai Portuguese	vkp	korl1238
Koro	jkr	koro1316
Koro (Côte d'Ivoire)	kfo	koro1306
Koromfé	kfz	koro1298
Koromira	kqj	koro1313
Koronadal Blaan	bpr	koro1310
Koroni	xkq	koro1311
Koro-Olrat	krf	koro1308
Korop	krp	koro1304
Koropó	xxr	coro1248
Koroshi	ktl	koro1296
Korowai	khe	koro1312
Korra Koraga	kfd	korr1238
Korubo	xor	koru1247
Korupun-Sela	kpq	koru1245
Korwa	kfp	korw1242
Koryak	kpy	kory1246
Kosadle	kiq	kosa1251
Kosarek Yale	kkl	kosa1249
Kosena	kze	kose1239
Koshin	kid	kosh1246
Kosraean	kos	kosr1238
Kota Bangun Kutai Malay	mqg	kota1275
Kotafon Gbe	kqk	kota1272
Kota (Gabon)	koq	kota1274
Kota (India)	kfe	kota1263
Kota Marudu Talantang	grm	kota1279
Kota Marudu Tinagas	ktr	kota1278
Kotava	avk	kota1280
Koti	eko	koti1238
Kotia-Adivasi Oriya-Desiya	ort	adiv1239
Kotiria	gvc	guan1269
Kott-Assan	zko	kott1239
Kou	snz	sins1241
Kouya	kyf	kouy1238
Kovai	kqb	kova1243
Kove	kvc	kove1237
Kowaki	xow	kowa1245
Kowiai	kwh	kowi1239
Koya	kff	koya1251
Koyaga	kga	koya1253
Koyo	koh	koyo1242
Koyraboro Senni Songhai	ses	koyr1242
Koyra Chiini Songhay	khq	koyr1240
Koy Sanjaq Jewish Neo-Aramaic	kqd	koys1242
Koyukon	koy	koyu1237
Kpagua	kuw	kpag1238
Kpala	kpl	kpal1241
Kpan	kpk	kpan1246
Kpasam	pbn	kpas1242
Kpati	koc	kpat1246
Kpatili	kym	kpat1244
Kpeego	cpo	kpee1234
Kpessi	kef	kpes1238
Kplang	kph	kpla1238
Krache	kye	krac1238
Kraol	rka	krao1238
Krenak	kqq	kren1239
Kresh-Woro	krs	gbay1288
Kriang-Khlor	ngt	ngeq1245
Krio	kri	krio1253
Kriol	rop	krio1252
Krobu	kxb	krob1245
Krongo	kgo	kron1241
Krui	krq	krui1237
Kru Pidgin English	lir	libe1240
Krymchak	jct	krym1236
Kryz	kry	kryt1240
Ksingmul	puo	puoc1238
Kuamasi	yku	kuam1234
Kuan	uan	kuan1246
Kuanhua	xnh	kuan1250
Kua-nsi	ykn	kuan1249
Kuanua	ksd	kuan1248
Kuanyama	kua	kuan1247
Kubi	kof	kubi1239
Kubo	jko	kubo1242
Kubu	kvb	kubu1239
Kucong	lkc	kuco1235
Kudiya	kfg	kudi1237
Kudmali	kyw	kudm1238
Kudu-Camo	kov	kudu1241
Kugbo	kes	kugb1241
Kugere-Kuxinge	bda	bayo1255
Kui (India)	kxu	kuii1252
Kui (Indonesia)	kvd	kuii1253
Kuijau	dkr	kuij1237
Kuikúro-Kalapálo	kui	kuik1246
Kujarge	vkj	kuja1239
Kuk	kfn	kukk1239
Kukatja	kux	kuka1246
Kukele	kez	kuke1242
Kukna	kex	kukn1238
Kuku-Mangk	xmq	kuku1279
Kuku-Mu'inh	xmp	kuku1282
Kuku-Muminh	xmh	kuku1283
Kuku-Ugbanh	ugb	kuku1281
Kuku-Uwanh	uwa	kuku1280
Kuku-Yalanji	gvn	kuku1273
Kula (Indonesia)	tpg	kula1280
Kula (Vanuatu)	wsi	wusi1237
Kulere	kul	kule1247
Kulfa	kxj	kulf1238
Kulina Pano	xpk	kuli1255
Kulisusu	vkl	kuli1254
Kullu Pahari	kfx	kull1236
Kulon-Pazeh	uun	kulo1237
Kulsab	faj	fait1240
Kulung (Nepal)	kle	kulu1253
Kulung (Nigeria)	bbu	kulu1255
Kulungtfu-Yuanggeng-Tobo	kgf	kube1244
Kumalu	ksl	kuma1278
Kumam	kdi	kuma1275
Kuman	kue	kuma1280
Kumaoni	kfy	kuma1273
Kumarbhag Paharia	kmj	kuma1274
Kumba	ksm	kumb1238
Kumbainggar	kgs	kumb1268
Kumbaran	wkb	kumb1267
Kumbewaha	xks	kumb1274
Kumhali	kra	kumh1238
Kumukio	kuo	kumu1247
Kumyk	kum	kumy1244
Kumzari	zum	kumz1235
Kunama	kun	kuna1268
Kunbarlang	wlg	kunb1251
Kundal Shahi	shd	kund1257
Kunduvadi	wku	kund1253
Kunfal	xuf	kunf1238
Kung	kfl	kung1260
Kungarakany	ggk	kung1259
Kunggara	kvs	kung1262
Kunggari	kgl	kung1258
Kuni	kse	kuni1263
Kuni-Boazi	kvg	kuni1265
Kunigami	xug	kuni1268
Kunimaipa	kup	kuni1267
Kunjen	kjn	kunj1245
Kunyi	njx	kuny1238
Kunza	kuz	kunz1244
Kuo	xuo	kuoo1238
Kuot	kto	kuot1243
Kupa	kug	kupa1238
Kupang Malay	mkn	kupa1239
Kupia	key	kupi1238
Kupsabiny	kpz	kups1238
Kur	kuv	kurr1245
Kura Ede Nago	nqk	kura1248
Kurama	krh	kura1249
Kuranko	knk	kura1250
Kuria	kuj	kuri1259
Kurichiya	kfh	kuri1256
Kurmukar	kfv	kurm1243
Kurrama	vku	kurr1243
Kurti	ktm	kurt1250
Kurtokha	xkz	kurt1248
Kuruáya	kyr	kuru1309
Kurudu	kjr	kuru1305
Kurukh	kru	kuru1302
Kurumba, Kannada	kfi	kann1253
Kusaal	kus	kusa1250
Kusaghe-Njela	ksg	kusa1251
Kushi	kuh	kush1236
Kusu	ksv	kusu1252
Kusunda	kgg	kusu1250
Kutang Ghale	ght	kuta1241
Kutenai	kut	kute1249
Kutep	kub	kute1248
Kuthant	xut	kuth1240
Kutto	kpa	kutt1236
Kutu	kdc	kutu1263
Kuturmi	khj	kutu1262
Kuuku-Ya'u	kuy	kuuk1238
Kuuk-Yak	uky	kuuk1243
Kuungkari of Barcoo River	lku	kuun1236
Kuvale	olu	kuva1244
Kuvi	kxv	kuvi1243
Kuwaa	blh	kuwa1247
Kuwaataay	cwt	kuwa1246
Kuy	kdt	kuyy1240
Kven Finnish	fkv	kven1236
Kwa'	bko	kwaa1265
Kwaami	ksq	kwaa1269
Kwadi	kwz	kwad1244
Kw'adza	wka	kwad1248
Kwaio	kwd	kwai1243
Kwaja-Ndaktup	kdz	kwaj1242
Kwak	kwq	kwak1264
Kwakum	kwu	kwak1266
Kwak'wala	kwk	kwak1269
Kwalhioqua-Clatskanie	qwt	kwal1258
Kwambi	kwm	kwam1251
Kwamera	tnk	kwam1252
Kwami	ktf	kwam1250
Kwamtim One	okk	kwam1254
Kwandu	xdo	kwan1289
Kwang	kvi	kwan1285
Kwanga	kwj	kwan1278
Kwangali	kwn	kwan1273
Kwanja	knp	kwan1276
Kwara'ae	kwf	kwar1239
Kwasio	nmg	kwas1243
Kwato	kop	kwat1244
Kwaya	kya	kway1241
Kwaza	xwa	kwaz1243
Kwegu	xwg	kweg1241
Kwer	kwr	kwer1265
Kwerba	kwe	nucl1595
Kwerba Mamberamo	xwr	kwer1263
Kwere	cwe	kwer1261
Kwerisa	kkb	kwer1264
Kwese	kws	kwes1244
Kwesten	kwt	kwes1245
Kwini	gww	kwin1241
Kwinsu	kuc	kwin1242
Kwinti	kww	kwin1243
Kwoma	kmo	kwom1262
Kwomtari	kwo	nucl1593
Kxoe	xuu	kxoe1243
Kyak	bka	kyak1243
Kyaka	kyc	kyak1244
Kyenele	kql	kyen1243
Kyenga	tye	kyen1242
Kyerung	kgy	kyer1238
Láadan	ldn	laad1235
Laal	gdm	laal1242
Láá Láá Bwamu	bwj	laal1241
Laamtuk Thet	tcp	tawr1235
Laari	ldi	laar1238
Laba	lau	laba1241
La'bi	lbi	labi1244
Labir	jku	labi1245
Labo Phowa	ypb	labo1243
Labu	lbu	labu1248
Labuk-Kinabatangan Kadazan	dtb	labu1249
Lacandon	lac	laca1243
Lachi	lbt	lach1248
Lachiguiri Zapotec	zpa	lach1250
Lachirioag Zapotec	ztc	lach1251
Lachixío Zapotec	zpl	lach1249
Ladin	lld	ladi1250
Ladino	lad	ladi1251
Laeko-Libuat	lkl	laek1243
Lafofa	laf	lafo1243
Laghu	lgb	lagh1246
Laghuu	lgh	lagh1245
Lagwan	kot	lagw1237
Laha (Indonesia)	lhh	laha1251
Lahanan	lhn	laha1253
Laha (Viet Nam)	lha	laha1250
Lahta Karen	kvt	laht1236
Lahta-Zayein Karen	kxk	zaye1235
Lahu	lhu	lahu1253
Lahul Lohar	lhl	lahu1250
Lahu Shi	lhi	lahu1252
Lahu Shi (Retired)	kds	lahu1255
Laimbue	lmx	laim1240
Laiyolo	lji	laiy1246
Lak	lbe	lakk1252
Laka (Chad)	lap	laka1254
Lakalei	lka	laka1255
Lake Miwok	lmw	lake1258
Lakha	lkh	lakh1240
Laki	lki	laki1244
Lakkia	lbc	lakk1238
Lakon	lkn	lako1245
Lakondê	lkd	lako1248
Lakota	lkt	lako1247
Lakota Dida	dic	lako1244
Lala	nrz	lala1268
Lala-Bisa	leb	lala1264
Lalana Chinantec	cnl	lala1270
Lala-Roba	lla	lala1261
Lamaholot	slp	lama1277
Lamalama	lby	lamu1254
Lamam	lmm	lama1290
Lama (Myanmar)	lay	lama1289
Lamang	hia	lama1288
Lama (Togo)	las	lama1275
Lamatuka	lmq	lama1279
Lamba	lam	lamb1271
Lambadi	lmn	lamb1269
Lambayeque Quechua	quf	lamb1276
Lambichhong	lmh	lamb1277
Lamboya	lmy	lamb1273
Lambya	lai	lamb1272
Lame	bma	lame1257
Lamenu	lmu	lame1260
Lamet	lbn	lame1256
Lamja-Dengsa-Tola	ldh	lamj1245
Lamjung-Melamchi Yolmo	scp	hela1238
Lamkang	lmk	lamk1238
Lamnso'	lns	lamn1239
Lamogai	lmg	lamo1244
Lampung Api	ljp	lamp1243
Lampung Nyo	abl	lamp1242
Lamu	llh	lamu1257
Lanas Lobu	ruu	lana1236
Land Dayak (Retired)	dyk	land1262
Landoma	ldm	land1256
Langbashe	lna	lang1318
Lang'e	yne	lang1333
Langi	lag	lang1320
Langnian Buyang	yln	lang1316
Lango (Sudan)	lno	lang1322
Lango (Uganda)	laj	lang1324
Langue de Signes Malienne	bog	bama1249
Langue des signes de Belgique Francophone	sfb	lang1248
Languedocien	lnc	lang1334
Lanoh	lnh	lano1248
Lao	lao	laoo1244
Laomian	lwm	laom1237
Laopang	lbg	laop1234
Laos Sign Language	lso	laos1235
Lapaguía-Guivini Zapotec	ztl	lapa1249
Lapuyan Subanun	laa	lapu1236
Laragia	lrg	lara1258
Larantuka Malay	lrt	lara1260
Lardil	lbz	lard1243
Larestani	lrl	lari1253
Larevat	lrv	lare1249
Larike-Wakasihu	alo	lari1255
Larteh	lar	lart1238
Laru (Nigeria)	lan	laru1238
Laru (North Sudan)	lro	laro1243
Lasalimu	llm	lasa1237
Lasgerdi	lsa	lasg1238
Lashi	lsi	lash1243
Lasi	lss	lasi1242
Latin	lat	lati1261
Latu	ltu	latu1237
Latundê	ltn	latu1238
Latvian	lav	latv1249
Latvian Sign Language	lsl	latv1245
Laua	luf	laua1245
Lauan	llx	laua1243
Lauje	law	lauj1238
Laurentian	lre	laur1250
Lautu	clt	laut1236
Lavatbura-Lamusong	lbv	lava1239
Laven	lbo	lave1248
Lavukaleve	lvk	lavu1241
Lavu-Yongsheng-Talu	yta	talu1238
Lawangan	lbx	lawa1257
Lawi	lvi	lawi1235
Lawu	lwu	lawu1238
Lawunuia	tgi	lawu1237
Layakha	lya	laya1253
Laz	lzz	lazz1240
Lealao Chinantec	cle	leal1235
Leco	lec	leco1242
Ledo Kaili	lew	ledo1238
Lefa	lfa	lefa1242
Lega-Mwenga	lgm	lega1250
Lega-Shabunda	lea	lega1249
Legbo	agb	legb1242
Legenyem	lcc	lege1241
Lehali	tql	leha1243
Lehalurup	urr	leha1244
Lehar	cae	leha1242
Leh Ladakhi	lbj	lada1244
Leinong Naga	lzn	lein1237
Leipon	lek	leip1237
Lelak	llk	lela1246
Lele (Chad)	lln	lele1276
Lele (Democratic Republic of Congo)	lel	lele1265
Lele (Guinea)	llc	lele1266
Lelemi	lef	lele1264
Lelepa	lpa	lele1267
Lele (Papua New Guinea)	lle	lele1270
Lematang	lmt	lema1244
Lembena	leq	lemb1266
Lemerig	lrz	leme1238
Lemeting	beg	bela1260
Lemio	lei	lemi1243
Lemnian	xle	lemn1237
Lemolang	ley	lemo1243
Lemoro	ldj	lemo1242
Lenakel	tnl	lena1238
Lenca	len	lenc1244
Lendu	led	lend1245
Lengilu	lgi	leng1260
Lengo	lgr	leng1259
Lengola	lej	leng1258
Lenje	leh	lenj1248
Lenkau	ler	lenk1247
Lenyima	ldg	leny1238
Lepcha	lep	lepc1244
Lepki	lpe	lepk1238
Lepontic	xlp	lepo1240
Lere	gnh	lere1241
Lese	les	lese1243
Lesing-Gelimi	let	lesi1239
Letemboi-Repanbitip	nms	lete1241
Leti (Cameroon)	leo	leti1245
Leti (Indonesia)	lti	leti1246
Levantine Arabic Sign Language	jos	jord1238
Lewo	lww	lewo1242
Lewo Eleng	lwe	lewo1243
Lewotobi	lwt	lewo1244
Leyigha	ayi	leyi1238
Lezgian	lez	lezg1247
Lhokpu	lhp	lhok1238
Lhomi	lhm	lhom1239
Liabuku	lix	liab1237
Liana-Seti	ste	lian1255
Liangmai Naga	njn	lian1251
Lianshan Zhuang	zln	lian1252
Liberia Kpelle	xpe	libe1247
Libido	liq	libi1250
Libinza	liz	libi1244
Libyan Arabic	ayl	liby1240
Libyan Sign Language	lbs	liby1235
Ligbi	lig	ligb1244
Ligenza	lgz	lige1238
Ligurian	lij	ligu1248
Lihir	lih	lihi1237
Lijili	mgi	liji1238
Liki	lio	liki1241
Liko	lik	lika1243
Likuba	kxx	liku1242
Likum	lib	liku1243
Likwala	kwc	likw1239
Lilau	lll	lila1246
Lillooet	lil	lill1248
Limassa	bme	lima1246
Limbu	lif	limb1266
Limbum	lmp	limb1268
Limburgan	lim	limb1263
Limi	ylm	limi1243
Limilngan	lmc	nucl1327
Limonese Creole	qlm	limo1249
Limos Kalinga	kmk	limo1248
Limousin	lms	limo1250
Lingkhim	lii	ling1268
Lingua Franca Nova	lfn	ling1267
Lingua Geral Paulista	tpw	tupi1274
Linngithigh	lnj	leni1238
Lintang	lnt	lint1237
Li'o	ljl	lioo1240
Lipan Apache	apl	lipa1241
Lipo	lpo	lipo1242
Lisabata-Nuniali	lcs	lisa1239
Lisela	lcl	lise1239
Lishana Deni	lsd	lish1247
Lishán Didán	trg	lish1246
